16:06:57,3.2161
16:08:39,3.2234
16:10:21,3.2308
16:12:02,3.2405
16:13:44,3.5031
16:15:26,3.4127
16:17:07,3.3382
16:18:49,3.4054
16:20:30,3.3883
16:22:12,3.3541
16:23:54,3.1172
16:25:35,3.0623
16:27:17,3.0147
16:28:59,3.0171
16:30:40,3.0147
16:32:22,3.0549
16:34:03,3.0952
16:35:45,3.0965
16:37:27,3.0952
16:39:08,3.0794
16:40:50,3.0464
16:42:31,3.0098
16:44:13,2.9707
16:45:55,2.9463
16:47:36,2.9353
16:49:18,2.9145
16:51:00,2.9011
16:52:41,2.9255
16:54:23,2.9585
16:56:04,2.9634
16:57:46,2.9805
16:59:28,2.9792
17:01:09,2.9634
17:02:51,2.9048
17:04:33,2.8596
17:06:14,2.9133
17:07:56,2.9499
17:09:37,2.9438
17:11:19,2.9292
17:13:01,2.9096
17:14:42,2.9109
17:16:24,2.8767
17:18:06,2.8559
17:19:47,2.8474
17:21:29,1.5849
17:23:10,1.8413
17:24:52,2.7448
17:26:34,2.779
17:28:15,2.8339
17:29:57,2.8462
17:31:39,2.8547
17:33:20,2.7863
17:35:02,2.79
17:36:43,2.79
17:38:25,2.7924
17:40:07,2.8266
17:41:48,2.9109
17:43:30,3.0
17:45:11,3.0464
17:46:53,3.0745
17:48:35,3.0891
17:50:16,3.0965
17:51:58,3.1111
17:54:08,3.0806
17:56:03,3.0391
17:57:45,3.0073
17:59:26,2.9792
18:01:08,2.9744
18:02:49,2.9341
18:04:31,2.9121
18:06:13,2.873
18:07:54,2.8498
18:09:36,2.8425
18:11:18,2.8083
18:12:59,2.7912
18:14:41,2.8083
18:16:22,2.7839
18:18:04,2.7802
18:19:46,2.7778
18:21:27,2.7729
18:23:09,2.7705
18:24:50,2.7509
18:26:32,2.7424
18:28:14,2.7033
18:29:55,2.6935
18:31:37,2.7155
18:33:19,2.7521
18:35:00,2.8046
18:36:42,2.8059
18:38:24,2.7851
18:40:05,2.7363
18:41:47,2.7363
18:43:28,2.735
18:45:10,2.7424
18:46:52,2.7497
18:48:33,2.7497
18:50:15,2.7558
18:51:56,2.7228
18:53:38,2.7009
18:55:20,2.7192
18:57:01,2.6813
18:58:43,2.6947
19:00:25,2.7289
19:02:06,2.7631
19:03:48,2.8034
19:05:29,2.8523
19:07:11,2.8266
19:08:53,2.8181
19:10:34,2.7875
19:12:16,2.735
19:13:57,2.6313
19:15:39,2.4615
19:17:21,2.3394
19:19:02,2.2833
19:20:44,2.304
19:22:26,2.2796
19:24:08,2.1868
19:25:50,2.1575
19:27:31,2.1978
19:29:13,2.1673
19:30:55,2.0977
19:32:36,2.0904
19:34:18,2.0757
19:36:00,2.044
19:37:41,2.0244
19:39:23,2.0049
19:41:05,1.9976
19:42:46,2.011
19:44:28,2.0342
19:46:10,2.0159
19:47:51,1.9158
19:49:33,1.7888
19:51:15,1.6667
19:52:56,1.5751
19:54:38,1.4945
19:56:20,1.337
19:58:01,1.1111
19:59:43,1.0342
20:01:24,0.9304
20:03:06,0.6801
20:04:48,0.5556
20:06:29,0.431
20:08:11,0.3321
20:09:53,0.2613
20:11:34,0.21
20:13:16,0.1709
20:14:58,0.1392
20:16:39,0.1148
20:18:21,0.0928
20:20:03,0.0757
20:21:44,0.0623
20:23:26,0.0501
